Date, Time, Open, High, Low, Close, Volume
02/20/2015, 14:59, 5.9500, 5.9500, 5.9500, 5.9500, 50.0000
02/23/2015, 08:44, 6.6500, 6.6500, 6.6500, 6.6500, 20.0000
02/23/2015, 09:03, 7.0400, 7.0400, 7.0400, 7.0400, 1.0000
02/23/2015, 09:04, 7.1000, 7.1000, 7.1000, 7.1000, 4.0000
02/23/2015, 09:07, 7.1300, 7.1300, 7.1300, 7.1300, 10.0000
02/23/2015, 09:17, 6.8000, 6.8000, 6.8000, 6.8000, 15.0000
02/23/2015, 09:49, 7.5000, 7.5000, 7.5000, 7.5000, 2.0000
02/23/2015, 09:52, 7.5500, 7.5500, 7.5500, 7.5500, 10.0000
02/23/2015, 10:03, 7.7100, 7.7100, 7.7000, 7.7100, 5.0000
02/23/2015, 10:30, 8.1000, 8.1200, 8.1000, 8.1000, 30.0000
02/23/2015, 10:31, 8.1200, 8.1200, 8.1200, 8.1200, 10.0000
02/23/2015, 10:51, 8.0800, 8.0800, 8.0800, 8.0800, 25.0000
02/23/2015, 10:54, 8.1000, 8.1000, 8.1000, 8.1000, 3.0000
02/23/2015, 10:55, 8.0700, 8.0700, 8.0700, 8.0700, 10.0000
02/23/2015, 11:19, 7.8500, 7.8500, 7.8500, 7.8500, 2.0000
02/23/2015, 12:08, 8.1900, 8.1900, 8.1900, 8.1900, 5.0000
02/23/2015, 12:57, 8.3000, 8.3000, 8.3000, 8.3000, 1.0000
02/23/2015, 14:08, 8.4500, 8.4500, 8.4500, 8.4500, 10.0000
02/23/2015, 14:33, 8.8500, 8.8500, 8.8500, 8.8500, 54.0000
02/24/2015, 08:36, 8.0800, 8.0800, 8.0800, 8.0800, 20.0000
02/24/2015, 08:37, 7.6600, 7.6600, 7.6600, 7.6600, 1.0000
02/24/2015, 08:50, 8.2300, 8.2300, 8.1800, 8.1800, 3.0000
02/24/2015, 08:53, 8.3100, 8.3100, 8.3100, 8.3100, 1.0000
02/24/2015, 08:57, 8.1500, 8.1500, 8.1500, 8.1500, 5.0000
02/24/2015, 09:25, 8.6800, 8.6800, 8.6800, 8.6800, 7.0000
02/24/2015, 09:26, 8.8400, 8.8400, 8.8400, 8.8400, 2.0000
02/24/2015, 09:32, 8.7500, 8.7500, 8.7500, 8.7500, 4.0000
02/24/2015, 09:42, 9.1200, 9.1200, 9.1200, 9.1200, 10.0000
02/24/2015, 10:18, 9.7000, 9.7000, 9.7000, 9.7000, 1.0000
02/24/2015, 10:21, 9.7000, 9.7000, 9.7000, 9.7000, 1.0000
02/24/2015, 10:59, 9.2000, 9.2000, 9.2000, 9.2000, 1.0000
02/24/2015, 11:20, 8.8500, 8.8500, 8.8500, 8.8500, 5.0000
02/24/2015, 13:40, 8.7300, 8.7300, 8.7300, 8.7300, 10.0000
02/24/2015, 13:52, 9.0000, 9.0000, 9.0000, 9.0000, 10.0000
02/24/2015, 14:10, 8.9800, 8.9800, 8.9800, 8.9800, 1.0000
02/24/2015, 14:21, 9.1000, 9.1000, 9.1000, 9.1000, 5.0000
02/24/2015, 14:36, 8.9800, 8.9800, 8.9800, 8.9800, 1.0000
02/25/2015, 08:32, 7.0000, 7.0000, 7.0000, 7.0000, 24.0000
02/25/2015, 08:40, 7.5000, 7.5000, 7.5000, 7.5000, 1.0000
02/25/2015, 08:42, 7.3500, 7.3500, 7.3500, 7.3500, 5.0000
02/25/2015, 08:45, 7.5500, 7.5500, 7.5500, 7.5500, 48.0000
02/25/2015, 09:20, 7.3000, 7.3000, 7.3000, 7.3000, 1.0000
02/25/2015, 09:21, 7.3200, 7.3300, 7.3100, 7.3300, 20.0000
02/25/2015, 09:29, 6.9000, 6.9000, 6.7000, 6.7000, 33.0000
02/25/2015, 09:31, 6.8500, 6.8500, 6.8500, 6.8500, 10.0000
02/25/2015, 09:50, 7.0400, 7.0400, 7.0400, 7.0400, 2.0000
02/25/2015, 11:12, 7.3000, 7.3000, 7.3000, 7.3000, 1.0000
02/25/2015, 11:16, 7.2600, 7.2600, 7.2600, 7.2600, 40.0000
02/25/2015, 11:31, 7.0400, 7.0400, 7.0400, 7.0400, 2.0000
02/25/2015, 11:32, 7.0400, 7.0400, 7.0400, 7.0400, 8.0000
02/25/2015, 11:35, 7.0500, 7.0500, 7.0500, 7.0500, 40.0000
02/25/2015, 12:14, 7.2500, 7.2500, 7.2500, 7.2500, 8.0000
02/25/2015, 12:40, 7.1700, 7.1800, 7.1700, 7.1800, 10.0000
02/25/2015, 13:17, 6.5500, 6.5500, 6.5500, 6.5500, 100.0000
02/25/2015, 13:36, 6.0900, 6.0900, 6.0900, 6.0900, 5.0000
02/25/2015, 13:40, 4.9500, 4.9500, 4.9500, 4.9500, 4.0000
02/25/2015, 13:46, 5.5200, 5.5200, 5.5200, 5.5200, 6.0000
02/25/2015, 13:55, 5.5700, 5.6000, 5.5700, 5.6000, 41.0000
02/25/2015, 13:56, 5.7500, 5.7500, 5.7500, 5.7500, 40.0000
02/25/2015, 13:58, 5.8100, 5.8100, 5.8100, 5.8100, 4.0000
02/25/2015, 14:03, 5.5500, 5.5500, 5.5500, 5.5500, 4.0000
02/25/2015, 14:05, 5.5000, 5.5000, 5.5000, 5.5000, 1.0000
02/25/2015, 14:06, 5.4500, 5.4500, 5.4500, 5.4500, 4.0000
02/25/2015, 14:12, 5.6000, 5.6200, 5.5800, 5.6200, 4.0000
02/25/2015, 14:38, 5.1500, 5.1500, 5.1500, 5.1500, 3.0000
02/25/2015, 14:58, 5.3200, 5.3200, 5.3200, 5.3200, 1.0000
02/26/2015, 08:33, 4.9000, 4.9000, 4.9000, 4.9000, 3.0000
02/26/2015, 08:37, 4.4000, 4.4000, 4.4000, 4.4000, 1.0000
02/26/2015, 08:52, 4.6500, 4.6500, 4.6500, 4.6500, 40.0000
02/26/2015, 08:56, 4.3800, 4.3800, 4.3800, 4.3800, 5.0000
02/26/2015, 08:57, 4.4100, 4.4100, 4.4100, 4.4100, 5.0000
02/26/2015, 08:58, 4.2500, 4.2900, 4.2500, 4.2900, 6.0000
02/26/2015, 08:59, 3.9500, 3.9500, 3.9500, 3.9500, 141.0000
02/26/2015, 09:00, 4.1100, 4.1100, 4.1100, 4.1100, 1.0000
02/26/2015, 09:01, 4.1900, 4.1900, 4.1300, 4.1300, 4.0000
02/26/2015, 09:02, 3.9400, 3.9400, 3.9400, 3.9400, 3.0000
02/26/2015, 09:03, 3.9200, 3.9600, 3.9200, 3.9300, 10.0000
02/26/2015, 09:05, 4.0900, 4.0900, 4.0900, 4.0900, 1.0000
02/26/2015, 09:06, 4.1000, 4.1000, 4.1000, 4.1000, 2.0000
02/26/2015, 09:07, 4.1300, 4.1600, 4.1300, 4.1600, 5.0000
02/26/2015, 09:11, 4.0500, 4.0500, 4.0500, 4.0500, 1.0000
02/26/2015, 09:13, 4.0000, 4.0000, 4.0000, 4.0000, 4.0000
02/26/2015, 09:14, 4.0600, 4.0600, 4.0600, 4.0600, 1.0000
02/26/2015, 09:15, 4.0500, 4.0500, 4.0000, 4.0000, 11.0000
02/26/2015, 09:16, 4.1100, 4.2900, 4.1100, 4.2900, 4.0000
02/26/2015, 09:19, 4.2900, 4.2900, 4.2900, 4.2900, 1.0000
02/26/2015, 09:24, 4.0900, 4.0900, 4.0900, 4.0900, 35.0000
02/26/2015, 09:25, 4.2500, 4.2500, 4.2500, 4.2500, 5.0000
02/26/2015, 09:30, 4.3000, 4.3000, 4.3000, 4.3000, 35.0000
02/26/2015, 09:48, 4.5000, 4.5000, 4.5000, 4.5000, 7.0000
02/26/2015, 09:54, 4.5000, 4.5000, 4.5000, 4.5000, 23.0000
02/26/2015, 09:55, 4.4800, 4.5200, 4.4800, 4.5200, 7.0000
02/26/2015, 10:07, 4.7500, 4.7500, 4.7500, 4.7500, 151.0000
